0, 24.826306642121967, 0.3769113323070601, 0.030089134882830066, 0.0, 0.0, 1.0
1, 22.279884109675837, 2.347503858957722, 0.03639344227695594, 0.0, 0.005, 1.0
2, 20.449692894893637, 3.715376117847368, 0.03866960572437581, 0.0, 0.01, 1.0
3, 19.08367336670752, 3.9656853656654154, 0.04075786588254367, 0.0, 0.015, 1.0
4, 18.244887210920563, 3.6048191159404968, 0.0400045097034682, 0.0, 0.02, 1.0
5, 17.465359194451654, 3.3869595315729395, 0.10755879705237152, 0.0, 0.025, 1.0
6, 16.4750698416235, 3.2075772246720837, 0.10942898823444273, 0.0, 0.03, 1.0
7, 15.59019025827484, 2.826634956115421, 0.10485436900882288, 0.0, 0.035, 1.0
8, 14.957491402423955, 2.2961321796890966, 0.1109676349999397, 0.0, 0.04, 1.0
9, 14.426852570186325, 1.844898126406114, 0.08060584426085124, 0.0, 0.045, 1.0
10, 14.122111732530321, 1.3508422097954793, 0.08352644059239274, 0.0, 0.05, 0.99
11, 13.79940122079344, 1.0847261000937725, 0.09073296290510235, 0.0, 0.055, 0.99
12, 13.490718440107923, 0.9088996393392021, 0.07269940710578782, 0.0, 0.06, 0.99
13, 13.201319296183193, 1.0010545218049167, 0.15655809471404927, 0.0, 0.065, 0.99
14, 12.840251362896977, 1.3796333735345725, 0.13178756528095797, 0.0, 0.07, 0.99
15, 12.489772474658906, 1.663584780697912, 0.10925261715460848, 0.0, 0.075, 0.99
16, 12.132782076273687, 1.8634428997761656, 0.09254538643315438, 0.0, 0.08, 0.99
17, 11.762163012175415, 1.995972782956359, 0.09280390073593872, 0.0, 0.085, 0.99
18, 11.394041994721693, 2.052340828811335, 0.10974416854378077, 0.0, 0.09, 0.99
19, 11.019221710546676, 2.0716564014201837, 0.11605309581755367, 0.0, 0.095, 0.99
20, 10.892327118570861, 2.085598609934712, 0.09237412637241214, 0.0, 0.1, 0.98
21, 10.668836303474269, 2.0725941915723882, 0.0946674492046801, 0.0, 0.105, 0.98
22, 10.411481781373105, 2.096579775687826, 0.09121825176957224, 0.0, 0.11, 0.98
23, 10.231437164200159, 2.124557744793612, 0.09526442135923087, 0.0, 0.115, 0.98
24, 10.014016991576822, 2.1839453245967797, 0.07746693839678925, 0.0, 0.12, 0.98
25, 9.778729578150708, 2.1675622095251432, 0.07276647932669089, 0.0, 0.125, 0.98
26, 9.480486249282482, 2.1953072287779856, 0.07057432138365288, 0.0, 0.13, 0.98
